DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
07-OCT-2015,FUTSTK,ABIRLANUVO,31-DEC-2015,2240.35
07-OCT-2015,FUTSTK,ACC,29-OCT-2015,1354.15
07-OCT-2015,FUTSTK,ACC,26-NOV-2015,1360.10
07-OCT-2015,FUTSTK,ACC,31-DEC-2015,1375.25
07-OCT-2015,FUTSTK,ADANIENT,29-OCT-2015,85.30
07-OCT-2015,FUTSTK,ADANIENT,26-NOV-2015,85.70
07-OCT-2015,FUTSTK,ADANIENT,31-DEC-2015,86.30
07-OCT-2015,FUTSTK,ADANIPORTS,29-OCT-2015,315.60
07-OCT-2015,FUTSTK,ADANIPORTS,26-NOV-2015,317.65
07-OCT-2015,FUTSTK,ADANIPORTS,31-DEC-2015,319.90
07-OCT-2015,FUTSTK,ADANIPOWER,29-OCT-2015,26.75
07-OCT-2015,FUTSTK,ADANIPOWER,26-NOV-2015,26.95
07-OCT-2015,FUTSTK,ADANIPOWER,31-DEC-2015,27.05
07-OCT-2015,FUTSTK,AJANTPHARM,29-OCT-2015,1515.50
07-OCT-2015,FUTSTK,AJANTPHARM,26-NOV-2015,1527.65
07-OCT-2015,FUTSTK,AJANTPHARM,31-DEC-2015,1536.60
07-OCT-2015,FUTSTK,ALBK,29-OCT-2015,78.45
07-OCT-2015,FUTSTK,ALBK,26-NOV-2015,78.75
07-OCT-2015,FUTSTK,ALBK,31-DEC-2015,79.30
07-OCT-2015,FUTSTK,AMARAJABAT,29-OCT-2015,1028.40
07-OCT-2015,FUTSTK,AMARAJABAT,26-NOV-2015,1038.90
07-OCT-2015,FUTSTK,AMARAJABAT,31-DEC-2015,1046.15
07-OCT-2015,FUTSTK,AMBUJACEM,29-OCT-2015,209.45
07-OCT-2015,FUTSTK,AMBUJACEM,26-NOV-2015,210.75
07-OCT-2015,FUTSTK,AMBUJACEM,31-DEC-2015,212.75
07-OCT-2015,FUTSTK,AMTEKAUTO,29-OCT-2015,46.15
07-OCT-2015,FUTSTK,ANDHRABANK,29-OCT-2015,69.10
07-OCT-2015,FUTSTK,ANDHRABANK,26-NOV-2015,69.65
07-OCT-2015,FUTSTK,ANDHRABANK,31-DEC-2015,69.90
07-OCT-2015,FUTSTK,APOLLOHOSP,29-OCT-2015,1484.75
07-OCT-2015,FUTSTK,APOLLOHOSP,26-NOV-2015,1494.45
07-OCT-2015,FUTSTK,APOLLOHOSP,31-DEC-2015,1504.90
07-OCT-2015,FUTSTK,APOLLOTYRE,29-OCT-2015,195.75
07-OCT-2015,FUTSTK,APOLLOTYRE,26-NOV-2015,196.50
07-OCT-2015,FUTSTK,APOLLOTYRE,31-DEC-2015,197.90
07-OCT-2015,FUTSTK,ARVIND,29-OCT-2015,288.40
07-OCT-2015,FUTSTK,ARVIND,26-NOV-2015,289.95
07-OCT-2015,FUTSTK,ARVIND,31-DEC-2015,291.65
07-OCT-2015,FUTSTK,ASHOKLEY,29-OCT-2015,93.60
07-OCT-2015,FUTSTK,ASHOKLEY,26-NOV-2015,93.85
07-OCT-2015,FUTSTK,ASHOKLEY,31-DEC-2015,94.65
07-OCT-2015,FUTSTK,ASIANPAINT,29-OCT-2015,866.20
07-OCT-2015,FUTSTK,ASIANPAINT,26-NOV-2015,870.00
07-OCT-2015,FUTSTK,ASIANPAINT,31-DEC-2015,879.80
07-OCT-2015,FUTSTK,AUROPHARMA,29-OCT-2015,748.70
07-OCT-2015,FUTSTK,AUROPHARMA,26-NOV-2015,752.30
07-OCT-2015,FUTSTK,AUROPHARMA,31-DEC-2015,752.00
07-OCT-2015,FUTSTK,AXISBANK,29-OCT-2015,499.60
07-OCT-2015,FUTSTK,AXISBANK,26-NOV-2015,502.15
07-OCT-2015,FUTSTK,AXISBANK,31-DEC-2015,505.50
07-OCT-2015,FUTSTK,BAJAJ-AUTO,29-OCT-2015,2462.70
07-OCT-2015,FUTSTK,BAJAJ-AUTO,26-NOV-2015,2472.60
07-OCT-2015,FUTSTK,BAJAJ-AUTO,31-DEC-2015,2493.50
07-OCT-2015,FUTSTK,BAJFINANCE,29-OCT-2015,5143.40
07-OCT-2015,FUTSTK,BAJFINANCE,26-NOV-2015,5171.15
07-OCT-2015,FUTSTK,BAJFINANCE,31-DEC-2015,5207.20
07-OCT-2015,FUTSTK,BANKBARODA,29-OCT-2015,187.10
07-OCT-2015,FUTSTK,BANKBARODA,26-NOV-2015,187.70
07-OCT-2015,FUTSTK,BANKBARODA,31-DEC-2015,189.55
07-OCT-2015,FUTSTK,BANKINDIA,29-OCT-2015,146.60
07-OCT-2015,FUTSTK,BANKINDIA,26-NOV-2015,147.15
07-OCT-2015,FUTSTK,BANKINDIA,31-DEC-2015,148.35
07-OCT-2015,FUTSTK,BATAINDIA,29-OCT-2015,546.95
07-OCT-2015,FUTSTK,BATAINDIA,26-NOV-2015,541.25
07-OCT-2015,FUTSTK,BATAINDIA,31-DEC-2015,559.10
07-OCT-2015,FUTSTK,BEL,29-OCT-2015,1192.50
07-OCT-2015,FUTSTK,BEL,26-NOV-2015,1191.65
07-OCT-2015,FUTSTK,BEL,31-DEC-2015,1224.15
07-OCT-2015,FUTSTK,BEML,29-OCT-2015,1272.80
07-OCT-2015,FUTSTK,BEML,26-NOV-2015,1280.80
07-OCT-2015,FUTSTK,BEML,31-DEC-2015,1289.75
07-OCT-2015,FUTSTK,BHARATFORG,29-OCT-2015,933.20
07-OCT-2015,FUTSTK,BHARATFORG,26-NOV-2015,938.25
07-OCT-2015,FUTSTK,BHARATFORG,31-DEC-2015,947.70
07-OCT-2015,FUTSTK,BHARTIARTL,29-OCT-2015,344.65
07-OCT-2015,FUTSTK,BHARTIARTL,26-NOV-2015,346.25
07-OCT-2015,FUTSTK,BHARTIARTL,31-DEC-2015,348.50
07-OCT-2015,FUTSTK,BHEL,29-OCT-2015,203.60
07-OCT-2015,FUTSTK,BHEL,26-NOV-2015,202.80
07-OCT-2015,FUTSTK,BHEL,31-DEC-2015,202.05
07-OCT-2015,FUTSTK,BIOCON,29-OCT-2015,447.65
07-OCT-2015,FUTSTK,BIOCON,26-NOV-2015,450.45
07-OCT-2015,FUTSTK,BIOCON,31-DEC-2015,452.90
07-OCT-2015,FUTSTK,BOSCHLTD,29-OCT-2015,21494.60
07-OCT-2015,FUTSTK,BOSCHLTD,26-NOV-2015,21574.00
07-OCT-2015,FUTSTK,BOSCHLTD,31-DEC-2015,21788.10
07-OCT-2015,FUTSTK,BPCL,29-OCT-2015,866.40
07-OCT-2015,FUTSTK,BPCL,26-NOV-2015,870.50
07-OCT-2015,FUTSTK,BPCL,31-DEC-2015,878.25
07-OCT-2015,FUTSTK,BRITANNIA,29-OCT-2015,3254.40
07-OCT-2015,FUTSTK,BRITANNIA,26-NOV-2015,3268.30
07-OCT-2015,FUTSTK,BRITANNIA,31-DEC-2015,3291.10
07-OCT-2015,FUTSTK,CADILAHC,29-OCT-2015,425.75
07-OCT-2015,FUTSTK,CADILAHC,26-NOV-2015,427.45
07-OCT-2015,FUTSTK,CADILAHC,31-DEC-2015,430.40
07-OCT-2015,FUTSTK,CAIRN,29-OCT-2015,165.75
07-OCT-2015,FUTSTK,CAIRN,26-NOV-2015,165.60
07-OCT-2015,FUTSTK,CAIRN,31-DEC-2015,169.75
07-OCT-2015,FUTSTK,CANBK,29-OCT-2015,301.35
07-OCT-2015,FUTSTK,CANBK,26-NOV-2015,302.80
07-OCT-2015,FUTSTK,CANBK,31-DEC-2015,304.85
07-OCT-2015,FUTSTK,CASTROLIND,29-OCT-2015,456.85
07-OCT-2015,FUTSTK,CASTROLIND,26-NOV-2015,460.15
07-OCT-2015,FUTSTK,CASTROLIND,31-DEC-2015,463.35
07-OCT-2015,FUTSTK,CEATLTD,29-OCT-2015,1288.15
07-OCT-2015,FUTSTK,CEATLTD,26-NOV-2015,1286.65
07-OCT-2015,FUTSTK,CEATLTD,31-DEC-2015,1310.50
07-OCT-2015,FUTSTK,CENTURYTEX,29-OCT-2015,538.15
07-OCT-2015,FUTSTK,CENTURYTEX,26-NOV-2015,540.25
07-OCT-2015,FUTSTK,CENTURYTEX,31-DEC-2015,543.85
07-OCT-2015,FUTSTK,CESC,29-OCT-2015,568.05
07-OCT-2015,FUTSTK,CESC,26-NOV-2015,571.70
07-OCT-2015,FUTSTK,CESC,31-DEC-2015,575.70
07-OCT-2015,FUTSTK,CIPLA,29-OCT-2015,682.60
07-OCT-2015,FUTSTK,CIPLA,26-NOV-2015,686.85
07-OCT-2015,FUTSTK,CIPLA,31-DEC-2015,692.40
07-OCT-2015,FUTSTK,COALINDIA,29-OCT-2015,348.00
07-OCT-2015,FUTSTK,COALINDIA,26-NOV-2015,349.90
07-OCT-2015,FUTSTK,COALINDIA,31-DEC-2015,352.15
07-OCT-2015,FUTSTK,COLPAL,29-OCT-2015,941.45
07-OCT-2015,FUTSTK,COLPAL,26-NOV-2015,953.05
07-OCT-2015,FUTSTK,COLPAL,31-DEC-2015,959.65
07-OCT-2015,FUTSTK,CROMPGREAV,29-OCT-2015,178.15
07-OCT-2015,FUTSTK,CROMPGREAV,26-NOV-2015,176.75
07-OCT-2015,FUTSTK,CROMPGREAV,31-DEC-2015,181.80
07-OCT-2015,FUTSTK,DABUR,29-OCT-2015,280.10
07-OCT-2015,FUTSTK,DABUR,26-NOV-2015,281.00
07-OCT-2015,FUTSTK,DABUR,31-DEC-2015,284.35
07-OCT-2015,FUTSTK,DHFL,29-OCT-2015,225.00
07-OCT-2015,FUTSTK,DHFL,26-NOV-2015,226.50
07-OCT-2015,FUTSTK,DHFL,31-DEC-2015,228.10
07-OCT-2015,FUTSTK,DISHTV,29-OCT-2015,107.70
07-OCT-2015,FUTSTK,DISHTV,26-NOV-2015,108.35
07-OCT-2015,FUTSTK,DISHTV,31-DEC-2015,108.95
07-OCT-2015,FUTSTK,DIVISLAB,29-OCT-2015,1140.30
07-OCT-2015,FUTSTK,DIVISLAB,26-NOV-2015,1147.00
07-OCT-2015,FUTSTK,DIVISLAB,31-DEC-2015,1155.00
07-OCT-2015,FUTSTK,DLF,29-OCT-2015,139.00
07-OCT-2015,FUTSTK,DLF,26-NOV-2015,138.50
07-OCT-2015,FUTSTK,DLF,31-DEC-2015,140.75
07-OCT-2015,FUTSTK,DRREDDY,29-OCT-2015,4214.55
07-OCT-2015,FUTSTK,DRREDDY,26-NOV-2015,4237.40
07-OCT-2015,FUTSTK,DRREDDY,31-DEC-2015,4266.90
07-OCT-2015,FUTSTK,EICHERMOT,29-OCT-2015,18917.65
07-OCT-2015,FUTSTK,EICHERMOT,26-NOV-2015,19058.55
07-OCT-2015,FUTSTK,EICHERMOT,31-DEC-2015,19226.70
07-OCT-2015,FUTSTK,ENGINERSIN,29-OCT-2015,200.75
07-OCT-2015,FUTSTK,ENGINERSIN,26-NOV-2015,201.90
07-OCT-2015,FUTSTK,ENGINERSIN,31-DEC-2015,203.30
07-OCT-2015,FUTSTK,EXIDEIND,29-OCT-2015,158.65
07-OCT-2015,FUTSTK,EXIDEIND,26-NOV-2015,157.50
07-OCT-2015,FUTSTK,EXIDEIND,31-DEC-2015,161.50
07-OCT-2015,FUTSTK,FEDERALBNK,29-OCT-2015,65.40
07-OCT-2015,FUTSTK,FEDERALBNK,26-NOV-2015,65.70
07-OCT-2015,FUTSTK,FEDERALBNK,31-DEC-2015,66.20
07-OCT-2015,FUTSTK,GAIL,29-OCT-2015,313.80
07-OCT-2015,FUTSTK,GAIL,26-NOV-2015,313.80
07-OCT-2015,FUTSTK,GAIL,31-DEC-2015,318.40
07-OCT-2015,FUTSTK,GLENMARK,29-OCT-2015,1034.95
07-OCT-2015,FUTSTK,GLENMARK,26-NOV-2015,1038.50
07-OCT-2015,FUTSTK,GLENMARK,31-DEC-2015,1051.20
07-OCT-2015,FUTSTK,GMRINFRA,29-OCT-2015,14.15
07-OCT-2015,FUTSTK,GMRINFRA,26-NOV-2015,14.10
07-OCT-2015,FUTSTK,GMRINFRA,31-DEC-2015,14.25
07-OCT-2015,FUTSTK,GODREJIND,29-OCT-2015,350.10
07-OCT-2015,FUTSTK,GODREJIND,26-NOV-2015,360.00
07-OCT-2015,FUTSTK,GODREJIND,31-DEC-2015,362.55
07-OCT-2015,FUTSTK,GRASIM,29-OCT-2015,3652.20
07-OCT-2015,FUTSTK,GRASIM,26-NOV-2015,3680.95
07-OCT-2015,FUTSTK,GRASIM,31-DEC-2015,3706.60
07-OCT-2015,FUTSTK,HAVELLS,29-OCT-2015,259.20
07-OCT-2015,FUTSTK,HAVELLS,26-NOV-2015,260.70
07-OCT-2015,FUTSTK,HAVELLS,31-DEC-2015,262.50
07-OCT-2015,FUTSTK,HCLTECH,29-OCT-2015,818.30
07-OCT-2015,FUTSTK,HCLTECH,26-NOV-2015,821.85
07-OCT-2015,FUTSTK,HCLTECH,31-DEC-2015,825.60
07-OCT-2015,FUTSTK,HDFC,29-OCT-2015,1278.95
07-OCT-2015,FUTSTK,HDFC,26-NOV-2015,1284.90
07-OCT-2015,FUTSTK,HDFC,31-DEC-2015,1299.20
07-OCT-2015,FUTSTK,HDFCBANK,29-OCT-2015,1094.40
07-OCT-2015,FUTSTK,HDFCBANK,26-NOV-2015,1101.70
07-OCT-2015,FUTSTK,HDFCBANK,31-DEC-2015,1107.60
07-OCT-2015,FUTSTK,HDIL,29-OCT-2015,76.15
07-OCT-2015,FUTSTK,HDIL,26-NOV-2015,76.65
07-OCT-2015,FUTSTK,HDIL,31-DEC-2015,77.15
07-OCT-2015,FUTSTK,HEROMOTOCO,29-OCT-2015,2544.00
07-OCT-2015,FUTSTK,HEROMOTOCO,26-NOV-2015,2556.85
07-OCT-2015,FUTSTK,HEROMOTOCO,31-DEC-2015,2583.95
07-OCT-2015,FUTSTK,HEXAWARE,29-OCT-2015,253.40
07-OCT-2015,FUTSTK,HEXAWARE,26-NOV-2015,254.50
07-OCT-2015,FUTSTK,HEXAWARE,31-DEC-2015,257.60
07-OCT-2015,FUTSTK,HINDALCO,29-OCT-2015,82.30
07-OCT-2015,FUTSTK,HINDALCO,26-NOV-2015,82.50
07-OCT-2015,FUTSTK,HINDALCO,31-DEC-2015,83.30
07-OCT-2015,FUTSTK,HINDPETRO,29-OCT-2015,792.95
07-OCT-2015,FUTSTK,HINDPETRO,26-NOV-2015,797.80
07-OCT-2015,FUTSTK,HINDPETRO,31-DEC-2015,804.45
07-OCT-2015,FUTSTK,HINDUNILVR,29-OCT-2015,821.70
07-OCT-2015,FUTSTK,HINDUNILVR,26-NOV-2015,825.40
07-OCT-2015,FUTSTK,HINDUNILVR,31-DEC-2015,837.55
07-OCT-2015,FUTSTK,HINDZINC,29-OCT-2015,147.75
07-OCT-2015,FUTSTK,HINDZINC,26-NOV-2015,148.00
07-OCT-2015,FUTSTK,HINDZINC,31-DEC-2015,150.90
07-OCT-2015,FUTSTK,IBREALEST,29-OCT-2015,70.85
07-OCT-2015,FUTSTK,IBREALEST,26-NOV-2015,71.20
07-OCT-2015,FUTSTK,IBREALEST,31-DEC-2015,71.70
07-OCT-2015,FUTSTK,IBULHSGFIN,29-OCT-2015,786.50
07-OCT-2015,FUTSTK,IBULHSGFIN,26-NOV-2015,790.00
07-OCT-2015,FUTSTK,IBULHSGFIN,31-DEC-2015,797.70
07-OCT-2015,FUTSTK,ICICIBANK,29-OCT-2015,283.25
07-OCT-2015,FUTSTK,ICICIBANK,26-NOV-2015,284.85
07-OCT-2015,FUTSTK,ICICIBANK,31-DEC-2015,287.85
07-OCT-2015,FUTSTK,IDBI,29-OCT-2015,80.45
07-OCT-2015,FUTSTK,IDBI,26-NOV-2015,80.85
07-OCT-2015,FUTSTK,IDBI,31-DEC-2015,81.45
07-OCT-2015,FUTSTK,IDEA,29-OCT-2015,158.75
07-OCT-2015,FUTSTK,IDEA,26-NOV-2015,158.95
07-OCT-2015,FUTSTK,IDEA,31-DEC-2015,161.70
07-OCT-2015,FUTSTK,IDFC,29-OCT-2015,62.85
07-OCT-2015,FUTSTK,IDFC,26-NOV-2015,63.25
07-OCT-2015,FUTSTK,IDFC,31-DEC-2015,63.70
07-OCT-2015,FUTSTK,IFCI,29-OCT-2015,22.05
07-OCT-2015,FUTSTK,IFCI,26-NOV-2015,22.20
07-OCT-2015,FUTSTK,IFCI,31-DEC-2015,22.30
07-OCT-2015,FUTSTK,IGL,29-OCT-2015,472.15
07-OCT-2015,FUTSTK,IGL,26-NOV-2015,474.45
07-OCT-2015,FUTSTK,IGL,31-DEC-2015,477.75
07-OCT-2015,FUTSTK,INDIACEM,29-OCT-2015,77.35
07-OCT-2015,FUTSTK,INDIACEM,26-NOV-2015,77.75
07-OCT-2015,FUTSTK,INDIACEM,31-DEC-2015,78.35
07-OCT-2015,FUTSTK,INDUSINDBK,29-OCT-2015,950.95
07-OCT-2015,FUTSTK,INDUSINDBK,26-NOV-2015,954.70
07-OCT-2015,FUTSTK,INDUSINDBK,31-DEC-2015,964.50
07-OCT-2015,FUTSTK,INFRATEL,29-OCT-2015,432.60
07-OCT-2015,FUTSTK,INFRATEL,26-NOV-2015,435.10
07-OCT-2015,FUTSTK,INFRATEL,31-DEC-2015,438.15
07-OCT-2015,FUTSTK,INFY,29-OCT-2015,1132.30
07-OCT-2015,FUTSTK,INFY,26-NOV-2015,1138.45
07-OCT-2015,FUTSTK,INFY,31-DEC-2015,1152.50
07-OCT-2015,FUTSTK,IOB,29-OCT-2015,37.25
07-OCT-2015,FUTSTK,IOB,26-NOV-2015,37.75
07-OCT-2015,FUTSTK,IOB,31-DEC-2015,38.00
07-OCT-2015,FUTSTK,IOC,29-OCT-2015,400.00
07-OCT-2015,FUTSTK,IOC,26-NOV-2015,402.10
07-OCT-2015,FUTSTK,IOC,31-DEC-2015,404.70
07-OCT-2015,FUTSTK,IRB,29-OCT-2015,253.40
07-OCT-2015,FUTSTK,IRB,26-NOV-2015,254.15
07-OCT-2015,FUTSTK,IRB,31-DEC-2015,257.45
07-OCT-2015,FUTSTK,ITC,29-OCT-2015,347.50
07-OCT-2015,FUTSTK,ITC,26-NOV-2015,349.25
07-OCT-2015,FUTSTK,ITC,31-DEC-2015,353.15
07-OCT-2015,FUTSTK,JINDALSTEL,29-OCT-2015,70.35
07-OCT-2015,FUTSTK,JINDALSTEL,26-NOV-2015,70.85
07-OCT-2015,FUTSTK,JINDALSTEL,31-DEC-2015,71.30
07-OCT-2015,FUTSTK,JISLJALEQS,29-OCT-2015,65.25
07-OCT-2015,FUTSTK,JISLJALEQS,26-NOV-2015,65.65
07-OCT-2015,FUTSTK,JISLJALEQS,31-DEC-2015,66.15
07-OCT-2015,FUTSTK,JPASSOCIAT,29-OCT-2015,12.90
07-OCT-2015,FUTSTK,JPASSOCIAT,26-NOV-2015,12.95
07-OCT-2015,FUTSTK,JPASSOCIAT,31-DEC-2015,13.05
07-OCT-2015,FUTSTK,JSWENERGY,29-OCT-2015,91.70
07-OCT-2015,FUTSTK,JSWENERGY,26-NOV-2015,92.15
07-OCT-2015,FUTSTK,JSWENERGY,31-DEC-2015,92.75
07-OCT-2015,FUTSTK,JSWSTEEL,29-OCT-2015,920.35
07-OCT-2015,FUTSTK,JSWSTEEL,26-NOV-2015,924.00
07-OCT-2015,FUTSTK,JSWSTEEL,31-DEC-2015,930.65
07-OCT-2015,FUTSTK,JUBLFOOD,29-OCT-2015,1591.10
07-OCT-2015,FUTSTK,JUBLFOOD,26-NOV-2015,1598.25
07-OCT-2015,FUTSTK,JUBLFOOD,31-DEC-2015,1608.65
07-OCT-2015,FUTSTK,JUSTDIAL,29-OCT-2015,979.30
07-OCT-2015,FUTSTK,JUSTDIAL,26-NOV-2015,972.75
07-OCT-2015,FUTSTK,JUSTDIAL,31-DEC-2015,1016.30
07-OCT-2015,FUTSTK,KOTAKBANK,29-OCT-2015,663.75
07-OCT-2015,FUTSTK,KOTAKBANK,26-NOV-2015,667.35
07-OCT-2015,FUTSTK,KOTAKBANK,31-DEC-2015,671.75
07-OCT-2015,FUTSTK,KSCL,29-OCT-2015,474.25
07-OCT-2015,FUTSTK,KSCL,26-NOV-2015,473.05
07-OCT-2015,FUTSTK,KSCL,31-DEC-2015,479.85
07-OCT-2015,FUTSTK,KTKBANK,29-OCT-2015,130.25
07-OCT-2015,FUTSTK,KTKBANK,26-NOV-2015,130.90
07-OCT-2015,FUTSTK,KTKBANK,31-DEC-2015,131.75
07-OCT-2015,FUTSTK,L&TFH,29-OCT-2015,67.85
07-OCT-2015,FUTSTK,L&TFH,26-NOV-2015,68.30
07-OCT-2015,FUTSTK,L&TFH,31-DEC-2015,68.90
07-OCT-2015,FUTSTK,LICHSGFIN,29-OCT-2015,486.05
07-OCT-2015,FUTSTK,LICHSGFIN,26-NOV-2015,488.00
07-OCT-2015,FUTSTK,LICHSGFIN,31-DEC-2015,492.05
07-OCT-2015,FUTSTK,LT,29-OCT-2015,1549.80
07-OCT-2015,FUTSTK,LT,26-NOV-2015,1558.60
07-OCT-2015,FUTSTK,LT,31-DEC-2015,1571.05
07-OCT-2015,FUTSTK,LUPIN,29-OCT-2015,2070.85
07-OCT-2015,FUTSTK,LUPIN,26-NOV-2015,2081.40
07-OCT-2015,FUTSTK,LUPIN,31-DEC-2015,2090.00
07-OCT-2015,FUTSTK,M&M,29-OCT-2015,1291.95
07-OCT-2015,FUTSTK,M&M,26-NOV-2015,1297.80
07-OCT-2015,FUTSTK,M&M,31-DEC-2015,1309.75
07-OCT-2015,FUTSTK,M&MFIN,29-OCT-2015,238.40
07-OCT-2015,FUTSTK,M&MFIN,26-NOV-2015,238.00
07-OCT-2015,FUTSTK,M&MFIN,31-DEC-2015,242.65
07-OCT-2015,FUTSTK,MARICO,29-OCT-2015,405.15
07-OCT-2015,FUTSTK,MARICO,26-NOV-2015,407.20
07-OCT-2015,FUTSTK,MARICO,31-DEC-2015,410.00
07-OCT-2015,FUTSTK,MARUTI,29-OCT-2015,4388.80
07-OCT-2015,FUTSTK,MARUTI,26-NOV-2015,4410.80
07-OCT-2015,FUTSTK,MARUTI,31-DEC-2015,4438.75
07-OCT-2015,FUTSTK,MCLEODRUSS,29-OCT-2015,164.85
07-OCT-2015,FUTSTK,MCLEODRUSS,26-NOV-2015,166.25
07-OCT-2015,FUTSTK,MCLEODRUSS,31-DEC-2015,167.40
07-OCT-2015,FUTSTK,MINDTREE,29-OCT-2015,1523.25
07-OCT-2015,FUTSTK,MINDTREE,26-NOV-2015,1534.35
07-OCT-2015,FUTSTK,MINDTREE,31-DEC-2015,1545.05
07-OCT-2015,FUTSTK,MOTHERSUMI,29-OCT-2015,240.25
07-OCT-2015,FUTSTK,MOTHERSUMI,26-NOV-2015,241.70
07-OCT-2015,FUTSTK,MOTHERSUMI,31-DEC-2015,243.55
07-OCT-2015,FUTSTK,MRF,29-OCT-2015,42502.60
07-OCT-2015,FUTSTK,MRF,26-NOV-2015,42648.80
07-OCT-2015,FUTSTK,MRF,31-DEC-2015,43311.95
07-OCT-2015,FUTSTK,NCC,29-OCT-2015,75.75
07-OCT-2015,FUTSTK,NCC,26-NOV-2015,76.25
07-OCT-2015,FUTSTK,NCC,31-DEC-2015,76.80
07-OCT-2015,FUTSTK,NHPC,29-OCT-2015,17.25
07-OCT-2015,FUTSTK,NHPC,26-NOV-2015,17.40
07-OCT-2015,FUTSTK,NHPC,31-DEC-2015,17.50
07-OCT-2015,FUTSTK,NMDC,29-OCT-2015,95.20
07-OCT-2015,FUTSTK,NMDC,26-NOV-2015,94.00
07-OCT-2015,FUTSTK,NMDC,31-DEC-2015,94.00
07-OCT-2015,FUTSTK,NTPC,29-OCT-2015,128.25
07-OCT-2015,FUTSTK,NTPC,26-NOV-2015,128.90
07-OCT-2015,FUTSTK,NTPC,31-DEC-2015,129.95
07-OCT-2015,FUTSTK,OFSS,29-OCT-2015,4002.10
07-OCT-2015,FUTSTK,OFSS,26-NOV-2015,4031.20
07-OCT-2015,FUTSTK,OFSS,31-DEC-2015,4059.30
07-OCT-2015,FUTSTK,OIL,29-OCT-2015,457.75
07-OCT-2015,FUTSTK,OIL,26-NOV-2015,460.00
07-OCT-2015,FUTSTK,OIL,31-DEC-2015,463.20
07-OCT-2015,FUTSTK,ONGC,29-OCT-2015,258.00
07-OCT-2015,FUTSTK,ONGC,26-NOV-2015,258.75
07-OCT-2015,FUTSTK,ONGC,31-DEC-2015,256.20
07-OCT-2015,FUTSTK,ORIENTBANK,29-OCT-2015,145.25
07-OCT-2015,FUTSTK,ORIENTBANK,26-NOV-2015,146.50
07-OCT-2015,FUTSTK,ORIENTBANK,31-DEC-2015,147.45
07-OCT-2015,FUTSTK,PAGEIND,29-OCT-2015,14172.75
