DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
28-SEP-2015,OPTSTK,ADANIPOWER,,24.35
28-SEP-2015,OPTSTK,AJANTPHARM,,1443.85
28-SEP-2015,OPTSTK,ALBK,,77.15
28-SEP-2015,OPTSTK,AMARAJABAT,,981.35
28-SEP-2015,OPTSTK,AMBUJACEM,,203.05
28-SEP-2015,OPTSTK,AMTEKAUTO,,44.85
28-SEP-2015,OPTSTK,ANDHRABANK,,67.20
28-SEP-2015,OPTSTK,APOLLOHOSP,,1402.85
28-SEP-2015,OPTSTK,APOLLOTYRE,,182.85
28-SEP-2015,OPTSTK,ARVIND,,283.75
28-SEP-2015,OPTSTK,ASHOKLEY,,90.55
28-SEP-2015,OPTSTK,ASIANPAINT,,794.45
28-SEP-2015,OPTSTK,AUROPHARMA,,746.80
28-SEP-2015,OPTSTK,AXISBANK,,506.70
28-SEP-2015,OPTSTK,BAJAJ-AUTO,,2274.40
28-SEP-2015,OPTSTK,BAJFINANCE,,4822.75
28-SEP-2015,OPTSTK,BANKBARODA,,183.55
28-SEP-2015,OPTSTK,BANKINDIA,,135.75
28-SEP-2015,OPTSTK,BATAINDIA,,1106.50
28-SEP-2015,OPTSTK,BEL,,1183.15
28-SEP-2015,OPTSTK,BEML,,1243.40
28-SEP-2015,OPTSTK,BHARATFORG,,907.25
28-SEP-2015,OPTSTK,BHARTIARTL,,327.60
28-SEP-2015,OPTSTK,BHEL,,195.15
28-SEP-2015,OPTSTK,BIOCON,,442.65
28-SEP-2015,OPTSTK,BOSCHLTD,,20092.15
28-SEP-2015,OPTSTK,BPCL,,883.50
28-SEP-2015,OPTSTK,BRITANNIA,,2921.05
28-SEP-2015,OPTSTK,CADILAHC,,2068.85
28-SEP-2015,OPTSTK,CAIRN,,147.55
28-SEP-2015,OPTSTK,CANBK,,278.25
28-SEP-2015,OPTSTK,CASTROLIND,,437.80
28-SEP-2015,OPTSTK,CEATLTD,,1258.45
28-SEP-2015,OPTSTK,CENTURYTEX,,504.55
28-SEP-2015,OPTSTK,CESC,,521.45
28-SEP-2015,OPTSTK,CIPLA,,641.90
28-SEP-2015,OPTSTK,COALINDIA,,308.85
28-SEP-2015,OPTSTK,COLPAL,,947.50
28-SEP-2015,OPTSTK,CROMPGREAV,,171.15
28-SEP-2015,OPTSTK,DABUR,,274.55
28-SEP-2015,OPTSTK,DHFL,,207.30
28-SEP-2015,OPTSTK,DISHTV,,114.00
28-SEP-2015,OPTSTK,DIVISLAB,,1108.65
28-SEP-2015,OPTSTK,DLF,,129.55
28-SEP-2015,OPTSTK,DRREDDY,,4191.25
28-SEP-2015,OPTSTK,EICHERMOT,,17282.55
28-SEP-2015,OPTSTK,ENGINERSIN,,187.50
28-SEP-2015,OPTSTK,EXIDEIND,,155.95
28-SEP-2015,OPTSTK,FEDERALBNK,,64.15
28-SEP-2015,OPTSTK,GAIL,,292.10
28-SEP-2015,OPTSTK,GLENMARK,,998.55
28-SEP-2015,OPTSTK,GMRINFRA,,13.15
28-SEP-2015,OPTSTK,GODREJIND,,350.85
28-SEP-2015,OPTSTK,GRASIM,,3450.20
28-SEP-2015,OPTSTK,HAVELLS,,245.90
28-SEP-2015,OPTSTK,HCLTECH,,950.50
28-SEP-2015,OPTSTK,HDFC,,1172.15
28-SEP-2015,OPTSTK,HDFCBANK,,1046.40
28-SEP-2015,OPTSTK,HDIL,,66.20
28-SEP-2015,OPTSTK,HEROMOTOCO,,2349.50
28-SEP-2015,OPTSTK,HEXAWARE,,244.60
28-SEP-2015,OPTSTK,HINDALCO,,70.55
28-SEP-2015,OPTSTK,HINDPETRO,,776.95
28-SEP-2015,OPTSTK,HINDUNILVR,,790.65
28-SEP-2015,OPTSTK,HINDZINC,,137.65
28-SEP-2015,OPTSTK,IBREALEST,,61.60
28-SEP-2015,OPTSTK,IBULHSGFIN,,727.35
28-SEP-2015,OPTSTK,ICICIBANK,,268.10
28-SEP-2015,OPTSTK,IDBI,,79.10
28-SEP-2015,OPTSTK,IDEA,,142.80
28-SEP-2015,OPTSTK,IDFC,,140.50
28-SEP-2015,OPTSTK,IFCI,,21.95
28-SEP-2015,OPTSTK,IGL,,464.20
28-SEP-2015,OPTSTK,INDIACEM,,76.90
28-SEP-2015,OPTSTK,INDUSINDBK,,920.90
28-SEP-2015,OPTSTK,INFRATEL,,377.05
28-SEP-2015,OPTSTK,INFY,,1105.55
28-SEP-2015,OPTSTK,IOB,,36.50
28-SEP-2015,OPTSTK,IOC,,398.85
28-SEP-2015,OPTSTK,IRB,,217.60
28-SEP-2015,OPTSTK,ITC,,319.25
28-SEP-2015,OPTSTK,JINDALSTEL,,58.30
28-SEP-2015,OPTSTK,JISLJALEQS,,59.80
28-SEP-2015,OPTSTK,JPASSOCIAT,,11.15
28-SEP-2015,OPTSTK,JSWENERGY,,86.70
28-SEP-2015,OPTSTK,JSWSTEEL,,864.95
28-SEP-2015,OPTSTK,JUBLFOOD,,1624.75
28-SEP-2015,OPTSTK,JUSTDIAL,,986.85
28-SEP-2015,OPTSTK,KOTAKBANK,,641.10
28-SEP-2015,OPTSTK,KSCL,,431.80
28-SEP-2015,OPTSTK,KTKBANK,,124.65
28-SEP-2015,OPTSTK,L&TFH,,65.55
28-SEP-2015,OPTSTK,LICHSGFIN,,423.25
28-SEP-2015,OPTSTK,LT,,1430.05
28-SEP-2015,OPTSTK,LUPIN,,2034.15
28-SEP-2015,OPTSTK,M&M,,1221.60
28-SEP-2015,OPTSTK,M&MFIN,,229.70
28-SEP-2015,OPTSTK,MARICO,,397.75
28-SEP-2015,OPTSTK,MARUTI,,4536.25
28-SEP-2015,OPTSTK,MCLEODRUSS,,149.30
28-SEP-2015,OPTSTK,MINDTREE,,1508.50
28-SEP-2015,OPTSTK,MOTHERSUMI,,238.60
28-SEP-2015,OPTSTK,MRF,,41242.95
28-SEP-2015,OPTSTK,NCC,,69.45
28-SEP-2015,OPTSTK,NHPC,,16.35
28-SEP-2015,OPTSTK,NMDC,,93.45
28-SEP-2015,OPTSTK,NTPC,,120.95
28-SEP-2015,OPTSTK,OFSS,,3849.30
28-SEP-2015,OPTSTK,OIL,,421.90
28-SEP-2015,OPTSTK,ONGC,,225.10
28-SEP-2015,OPTSTK,ORIENTBANK,,130.85
28-SEP-2015,OPTSTK,PAGEIND,,13197.85
28-SEP-2015,OPTSTK,PETRONET,,178.45
28-SEP-2015,OPTSTK,PFC,,229.35
28-SEP-2015,OPTSTK,PIDILITIND,,553.90
28-SEP-2015,OPTSTK,PNB,,134.85
28-SEP-2015,OPTSTK,POWERGRID,,126.80
28-SEP-2015,OPTSTK,PTC,,59.95
28-SEP-2015,OPTSTK,RCOM,,64.25
28-SEP-2015,OPTSTK,RECLTD,,260.05
28-SEP-2015,OPTSTK,RELCAPITAL,,360.35
28-SEP-2015,OPTSTK,RELIANCE,,834.25
28-SEP-2015,OPTSTK,RELINFRA,,346.35
28-SEP-2015,OPTSTK,RPOWER,,42.55
28-SEP-2015,OPTSTK,SAIL,,51.65
28-SEP-2015,OPTSTK,SBIN,,239.45
28-SEP-2015,OPTSTK,SIEMENS,,1276.80
28-SEP-2015,OPTSTK,SKSMICRO,,384.60
28-SEP-2015,OPTSTK,SOUTHBANK,,23.00
28-SEP-2015,OPTSTK,SRF,,1122.05
28-SEP-2015,OPTSTK,SRTRANSFIN,,888.95
28-SEP-2015,OPTSTK,STAR,,1220.90
28-SEP-2015,OPTSTK,SUNPHARMA,,861.00
28-SEP-2015,OPTSTK,SUNTV,,357.05
28-SEP-2015,OPTSTK,SYNDIBANK,,82.80
28-SEP-2015,OPTSTK,TATACHEM,,372.40
28-SEP-2015,OPTSTK,TATACOMM,,400.55
28-SEP-2015,OPTSTK,TATAGLOBAL,,127.10
28-SEP-2015,OPTSTK,TATAMOTORS,,285.00
28-SEP-2015,OPTSTK,TATAMTRDVR,,206.85
28-SEP-2015,OPTSTK,TATAPOWER,,65.50
28-SEP-2015,OPTSTK,TATASTEEL,,209.25
28-SEP-2015,OPTSTK,TCS,,2593.70
28-SEP-2015,OPTSTK,TECHM,,573.40
28-SEP-2015,OPTSTK,TITAN,,326.10
28-SEP-2015,OPTSTK,TV18BRDCST,,33.55
28-SEP-2015,OPTSTK,TVSMOTOR,,232.15
28-SEP-2015,OPTSTK,UBL,,840.30
28-SEP-2015,OPTSTK,UCOBANK,,46.75
28-SEP-2015,OPTSTK,ULTRACEMCO,,2717.80
28-SEP-2015,OPTSTK,UNIONBANK,,179.10
28-SEP-2015,OPTSTK,UNITECH,,6.10
28-SEP-2015,OPTSTK,UPL,,454.35
28-SEP-2015,OPTSTK,VEDL,,91.20
28-SEP-2015,OPTSTK,VOLTAS,,250.85
28-SEP-2015,OPTSTK,WIPRO,,592.95
28-SEP-2015,OPTSTK,WOCKPHARMA,,1413.35
28-SEP-2015,OPTSTK,YESBANK,,729.90
28-SEP-2015,OPTSTK,ZEEL,,383.65
