DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
01-OCT-2015,OPTSTK,STAR,,1234.10
01-OCT-2015,OPTSTK,SUNPHARMA,,891.00
01-OCT-2015,OPTSTK,SUNTV,,366.45
01-OCT-2015,OPTSTK,SYNDIBANK,,81.80
01-OCT-2015,OPTSTK,TATACHEM,,382.00
01-OCT-2015,OPTSTK,TATACOMM,,402.05
01-OCT-2015,OPTSTK,TATAGLOBAL,,130.05
01-OCT-2015,OPTSTK,TATAMOTORS,,297.75
01-OCT-2015,OPTSTK,TATAMTRDVR,,218.60
01-OCT-2015,OPTSTK,TATAPOWER,,65.85
01-OCT-2015,OPTSTK,TATASTEEL,,212.25
01-OCT-2015,OPTSTK,TCS,,2644.60
01-OCT-2015,OPTSTK,TECHM,,563.00
01-OCT-2015,OPTSTK,TITAN,,327.25
01-OCT-2015,OPTSTK,TV18BRDCST,,34.80
01-OCT-2015,OPTSTK,TVSMOTOR,,229.65
01-OCT-2015,OPTSTK,UBL,,873.00
01-OCT-2015,OPTSTK,UCOBANK,,45.85
01-OCT-2015,OPTSTK,ULTRACEMCO,,2773.45
01-OCT-2015,OPTSTK,UNIONBANK,,173.85
01-OCT-2015,OPTSTK,UNITECH,,6.10
01-OCT-2015,OPTSTK,UPL,,454.00
01-OCT-2015,OPTSTK,VEDL,,83.40
01-OCT-2015,OPTSTK,VOLTAS,,270.15
01-OCT-2015,OPTSTK,WIPRO,,599.75
01-OCT-2015,OPTSTK,WOCKPHARMA,,1525.00
01-OCT-2015,OPTSTK,YESBANK,,728.60
01-OCT-2015,OPTSTK,ZEEL,,400.60
